,StartDate,EndDate,Status,Progress,duration,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,IC,OPC,Parent,rsv_intent_hyp_pre,rsv_intent_hyp_rej,rsv_intent_hyp_post,no_child,X1_age_ch_i,X1_sex_ch_i,X1_relationship_ch_i,X1_relationship_ch_i_6_TEXT,X1_permission_ch_i,X1_rsv_ch_i,X2_age_ch_i,X2_sex_ch_i,X2_relationship_ch_i,X2_relationship_ch_i_6_TEXT,X2_permission_ch_i,X2_rsv_ch_i,X3_age_ch_i,X3_sex_ch_i,X3_relationship_ch_i,X3_relationship_ch_i_6_TEXT,X3_permission_ch_i,X3_rsv_ch_i,besd1,besd2,besd3,besd4,besd5,besd6,besd7,besd8,besd9,besd10,besd11,besd12,besd13,besd14,besd15,besd16,besd16_13_TEXT,besd17,besd18,besd18_9_TEXT,AGE,SEX,REG,EDU,SCH,EMP,REL,ETH,LAN,HHLAN,MIG,BUK,YUK,ENP,DIS1,DIS2,HEA,state,Age,RecipientFirstName,no_child.1,RCT
6589,02/09/2024 15:34,02/09/2024 15:38,IP Address,100,252,True,02/09/2024 15:38,R_2kb02kYheaJ898K,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,BS15,Yes,"Unsure, but leaning towards yes","Infants are at low risk of RSV,Insufficient information or understanding about treatment","Yes, definitely",1,17,Female,Mother,,No,,,,,,,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,49.0,Female,South West England,"5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,Yes,Not at all,Very good,202d882f078b04150dce776a400feaee125f5001Q0008MKJ000002b1,45-54,,1,RCT3
6590,02/09/2024 15:32,02/09/2024 15:39,IP Address,100,421,True,02/09/2024 15:39,R_8j9hC3XOe2KY9h0,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Eh9,Yes,"Unsure, but leaning towards yes","Concerns about safety,Given too soon after birth,Fear of side effects or adverse reactions","Unsure, but leaning towards no",1,9,Male,Father,,No,,,,,,,,,,,,,,Very important,Moderately safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,No,No,Yes,Yes,Yes,No,Very easy,Moderately easy,The clinic opening times are inconvenient,,Very satisfied,Nothing. I am satisfied.,,54.0,Male,Scotland,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Good,6c73630be8aee337db78c6ba285502253c9656a3Q0008LXX0000028d,45-54,,1,RCT0
6591,02/09/2024 15:25,02/09/2024 15:39,IP Address,100,804,True,02/09/2024 15:39,R_2QzrvlcQxK3EP2J,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,RG21,Yes,"Yes, definitely",Concerns about safety,"Yes, definitely",2,2,Male,Mother,,No,,2.0,Male,Mother,,Yes,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,39.0,Female,London,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,Mixed or Multiple ethnic groups: White and Asian,English,"Yes, at least one person in my household has English or Welsh as their main language",Yes,No,Arrived 2001 to 2010,Well,No,,Good,777837b7aeef320672e51581ff05b8d3559dcc36Q0008KGU00000293,35-44,,2,RCT4
6592,02/09/2024 15:33,02/09/2024 15:39,IP Address,100,340,True,02/09/2024 15:39,R_2cV5nfoNRmJabmv,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,WD18,Yes,"Yes, definitely","Fear of side effects or adverse reactions,Lack of trust in the healthcare system,Insufficient information or understanding about treatment,Financial or cost-related reasons","Yes, definitely",1,12,Male,Father,,Yes,,,,,,,,,,,,,,A little important,Moderately safe,A little,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,A little easy,A little easy,I cannot leave my job for long enough,,Moderately satisfied,"Staff are poorly trained,Staff are not respectful,Staff do not spend enough time with people",,32.0,Male,London,"1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills",Yes,In full-time or part-time employment (including self-employed),Muslim,"Asian, Asian British or Asian Welsh: Pakistani",English,No people in my household have English or Welsh as their main language,No,Yes,,Very well,No,,Very good,ae79d80e526a0bf4a9f44dee12a4bd0c3474bbc8Q0008MH400000267,25-34,,1,RCT5
6593,02/09/2024 15:33,02/09/2024 15:39,IP Address,100,363,True,02/09/2024 15:39,R_2WVg8LL2n3TzcJn,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,BT7,Yes,"Yes, definitely","Concerns about safety,Fear of side effects or adverse reactions","Yes, definitely",2,10,Male,Father,,Yes,,9.0,Male,Father,,Yes,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Very easy,Moderately easy,"Getting to the clinic is hard,I cannot leave my job for long enough",,Moderately satisfied,Nothing. I am satisfied.,,46.0,Male,Northern Ireland,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"Black, Black British, Black Welsh, Caribbean or African: African",English,"Yes, at least one person in my household has English or Welsh as their main language",Yes,No,Arrived after 2010,Very well,Yes,Not at all,Very good,018da84c93305308bbd763cf45a49ff35bf837ecQ0008MDR0000028c,45-54,,2,RCT1
6594,02/09/2024 15:33,02/09/2024 15:40,IP Address,100,405,True,02/09/2024 15:40,R_8qNWZfQIJUbwxzo,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,SO40,Yes,"Unsure, but leaning towards yes",Fear of side effects or adverse reactions,"Unsure, but leaning towards yes",1,0,Female,Mother,,No,"Unsure, but leaning towards yes",,,,,,,,,,,,,Very important,Moderately safe,Moderately,Yes,Yes,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Yes,No,Very easy,Moderately easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,32.0,Female,South West England,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,No people in my household have English or Welsh as their main language,No,Yes,,Very well,No,,Fair,0162e0d52fa136f4891f992364145c8b790b5f33Q0008MCM0000028b,25-34,,1,RCT4
6595,02/09/2024 15:30,02/09/2024 15:40,IP Address,100,622,True,02/09/2024 15:40,R_8jJm7vnBFcH7lzS,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,N6,Yes,"Yes, definitely","Concerns about safety,Concerns about importance of treatment,Lack of trust in the healthcare system","Yes, definitely",2,16,Male,Father,,No,,6.0,Female,Father,,No,,,,,,,,Moderately important,Moderately safe,Moderately,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Moderately easy,Moderately easy,Getting to the clinic is hard,,Moderately satisfied,Waiting times are long,,46.0,Male,London,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Good,711a21453151e21fa214dc538e17c626e1598404Q0008LJY0000028e,45-54,,2,RCT0
6596,02/09/2024 15:38,02/09/2024 15:41,IP Address,100,149,True,02/09/2024 15:41,R_8gN3ae1MdV4wJuG,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,SW17,Yes,"Yes, definitely",Financial or cost-related reasons,"Yes, definitely",1,15,Female,Father,,Yes,,,,,,,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Very easy,Very easy,"I cannot leave my job for long enough,The clinic only had health workers of the opposite sex",,Very satisfied,Nothing. I am satisfied.,,47.0,Male,London,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Muslim,"Asian, Asian British or Asian Welsh: Indian",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Good,7880b0a0502175c042522b675f9928f6cc74027fQ0008NAN0000028b,45-54,,1,RCT4
6597,02/09/2024 15:37,02/09/2024 15:41,IP Address,100,252,True,02/09/2024 15:41,R_2DUqZCKr8MVT96T,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,wa10,Yes,"Unsure, but leaning towards yes",Do not know where to get treatment,"Unsure, but leaning towards yes",1,5,Male,Father,,No,,,,,,,,,,,,,,Very important,Moderately safe,Moderately,Yes,Yes,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,No,No,Moderately easy,Moderately easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,42.0,Male,North West England,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,Unemployed and long-term sick or disabled,No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,Yes,"Yes, a little",Good,ef95d8b51099131f5ef06b2c1f2839e0ff797c20Q0008N8D00000258,35-44,,1,RCT5
6598,02/09/2024 15:33,02/09/2024 15:41,IP Address,100,520,True,02/09/2024 15:41,R_2oafO3wdz7uvbtn,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,B11,Yes,"Yes, definitely","Concerns about safety,Concerns about importance of treatment,Fear of side effects or adverse reactions,Insufficient information or understanding about treatment","Yes, definitely",1,4,Male,Father,,No,,,,,,,,,,,,,,Very important,Very safe,Moderately,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Moderately easy,Moderately easy,"Nothing, it's not hard",,Moderately satisfied,Nothing. I am satisfied.,,34.0,Male,West Midlands,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"Black, Black British, Black Welsh, Caribbean or African: African",English,"Yes, at least one person in my household has English or Welsh as their main language",No,No,Arrived 2001 to 2010,Very well,No,,Very good,d981f76f36877cf5c1d51fec1c90e896f4481ea1Q0008M9500000298,25-34,,1,RCT5
6599,02/09/2024 15:31,02/09/2024 15:42,IP Address,100,633,True,02/09/2024 15:42,R_2g71guxRIZBK410,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,SY23,Yes,"Unsure, but leaning towards yes","Concerns about safety,Given too soon after birth","Unsure, but leaning towards yes",1,4,Female,Father,,No,,,,,,,,,,,,,,Very important,Moderately safe,Very much,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Moderately easy,Not at all easy,"Nothing, it's not hard",,Moderately satisfied,Waiting times are long,,41.0,Male,Wales,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"Black, Black British, Black Welsh, Caribbean or African: African",English,"Yes, at least one person in my household has English or Welsh as their main language",Yes,No,Arrived after 2010,Very well,No,,Good,b15a91a15aa825ec74291be0002b3f0905028800Q0008LUF00000272,35-44,,1,RCT6
6600,02/09/2024 15:32,02/09/2024 15:42,IP Address,100,619,True,02/09/2024 15:42,R_2gV98ldEBxdROPD,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,RG28,Yes,"Unsure, but leaning towards no","Concerns about safety,Concerns over the effectiveness of treatment,Fear of side effects or adverse reactions,Insufficient information or understanding about treatment","Unsure, but leaning towards no",2,9,Male,Mother,,No,,13.0,Female,Mother,,No,,,,,,,,Very important,Moderately safe,Moderately,Yes,Yes,Not applicable to me,Yes,Yes,Yes,Yes,Yes,No,No,Moderately easy,A little easy,My family and household responsibilities make it difficult for me to find time,,Moderately satisfied,Waiting times are long,,32.0,Female,South East England,"5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",No,In full-time or part-time employment (including self-employed),No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Good,70ef696c25e17741cdeb45dd984b377c80ce12ddQ0008M070000028e,25-34,,2,RCT2
6601,02/09/2024 15:37,02/09/2024 15:42,IP Address,100,354,True,02/09/2024 15:42,R_27jLaLJM2naWMtX,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,PO11,Yes,"Unsure, but leaning towards yes","Concerns over the effectiveness of treatment,Fear of side effects or adverse reactions,Infants are at low risk of RSV","Yes, definitely",1,6,Male,Mother,,No,,,,,,,,,,,,,,Moderately important,Moderately safe,Moderately,Yes,Yes,Not applicable to me,Yes,Yes,Yes,Yes,Yes,Yes,No,Very easy,Moderately easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,34.0,Female,South East England,"1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills",No,In full-time or part-time employment (including self-employed),No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,b95d45eee692208632ddb1213b545537aed7de01Q0008N0F0000028b,25-34,,1,RCT2
6602,02/09/2024 15:32,02/09/2024 15:43,IP Address,100,625,True,02/09/2024 15:43,R_8LByC34NWj90PhK,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,SW4,Yes,"Yes, definitely","Do not know where to get treatment,Fear of side effects or adverse reactions,Financial or cost-related reasons","Yes, definitely",1,6,Female,Father,,No,,,,,,,,,,,,,,Very important,Moderately safe,Moderately,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Not at all easy,A little easy,"Getting to the clinic is hard,The waiting time in the clinic is too long",,Moderately satisfied,Waiting times are long,,33.0,Male,London,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,No people in my household have English or Welsh as their main language,No,Yes,,Very well,No,,Very good,dbd32b42f3d1d5aa5a805dcaa6464089999d17faQ0008M3L00000259,25-34,,1,RCT3
